cho nguoi gia	cho người già	8	3
cho tinh than	cho tinh thần	8	3
cho ty vi	cho tỳ vị	8	3
cho dieu tri	cho điều trị	8	3
choleste rol huyet	cholesté rol huyết	8	3
choleste rol trong	cholesté rol trong	8	3
chuyen tam	chuyên tâm	8	2
chuyen hoa chinh	chuyển hóa chính	8	3
chuyen hoa khi	chuyển hóa khí	8	3
cha tai	chà tai	8	2
cham cuu cua	châm cứu của	8	3
cham cuu hoc	châm cứu học	8	3
cham cuu trung	châm cứu trung	8	3
cham nhi	châm nhĩ	8	2
cham nhi cham	châm nhĩ châm	8	3
cham va cuu	châm và cứu	8	3
chan buong	chân buồng	8	2
chan buong trung	chân buồng trứng	8	3
chan bo	chân bộ	8	2
chan bo phan	chân bộ phận	8	3
chan chim leo	chân chim leo	8	3
chan chim nui	chân chim núi	8	3
chan cho	chân cho	8	2
chan chinh	chân chính	8	2
chan cac ngon	chân các ngón	8	3
chan co chan	chân cổ chân	8	3
chan dung	chân dùng	8	2
chan doc dom	chân dọc đởm	8	3
chan he	chân hệ	8	2
chan he thong	chân hệ thống	8	3
chan lam am	chân làm ấm	8	3
chan may ben	chân mày bên	8	3
chan may va	chân mày và	8	3
chan ngang	chân ngang	8	2
chan nguoi	chân người	8	2
chan nui	chân núi	8	2
chan phai sau	chân phải sau	8	3
chan phai xuong	chân phải xuống	8	3
chan phai dat	chân phải đặt	8	3
chan sa	chân sa	8	2
chan sa sut	chân sa sút	8	3
chan tay con	chân tay cơn	8	3
chan tay nong	chân tay nóng	8	3
chan theo	chân theo	8	2
chan thang	chân thẳng	8	2
chan thon	chân thốn	8	2
chan tim	chân tim	8	2
chan tim dap	chân tim đập	8	3
chan trai len	chân trái lên	8	3
chan tren da	chân trên da	8	3
chan toc tran	chân tóc trán	8	3
chan vao	chân vào	8	2
chan vung	chân vùng	8	2
chan vung quanh	chân vùng quanh	8	3
chan voi	chân với	8	2
chan dau quanh	chân đau quanh	8	3
chan dai	chân đái	8	2
chan dai dam	chân đái dầm	8	3
chan dui nhuong	chân đùi nhượng	8	3
chan doi xung	chân đối xứng	8	3
chep tam hoang	chép tam hoàng	8	3
chin mau den	chín màu đen	8	3
chinh cua tinh	chính của tinh	8	3
chinh khi da	chính khí đã	8	3
chinh la nguoi	chính là người	8	3
chinh vi	chính vị	8	2
chinh dau tu	chính đầu tù	8	3
chu phu	chú phụ	8	2
chu phu nu	chú phụ nữ	8	3
chu trong tu	chú trọng tu	8	3
chuong thuoc khu	chương thuốc khư	8	3
chuong thuoc ly	chương thuốc lý	8	3
chay mau nao	chảy máu não	8	3
chay mau phan	chảy máu phân	8	3
chay mau duong	chảy máu đường	8	3
chay tre	chảy trẻ	8	2
chay va ly	chảy và lỵ	8	3
chay vao	chảy vào	8	2
chay ve	chảy về	8	2
chan thuong bam	chấn thương bầm	8	3
chan thuong do	chấn thương do	8	3
chan thuong vii	chấn thương vii	8	3
chat an	chất an	8	2
chat beo khong	chất béo không	8	3
chat benh	chất bệnh	8	2
chat bo nuoi	chất bổ nuôi	8	3
chat ly hoa	chất lý hóa	8	3
chat phan	chất phân	8	2
chat thap	chất thấp	8	2
chat xuong	chất xương	8	2
chan tri benh	chẩn trị bệnh	8	3
che cao thuoc	chế cao thuốc	8	3
che duoc lieu	chế dược liệu	8	3
che huong	chế hương	8	2
che huong phu	chế hương phụ	8	3
che vi khuan	chế vi khuẩn	8	3
che dieu hoa	chế điều hòa	8	3
che dai hoang	chế đại hoàng	8	3
chi cho biet	chỉ cho biết	8	3
chi co dieu	chỉ có điều	8	3
chi can lam	chỉ cần làm	8	3
chi dung thuoc	chỉ dùng thuốc	8	3
chi day	chỉ dạy	8	2
chi giai	chỉ giải	8	2
chi giai quyet	chỉ giải quyết	8	3
chi giu	chỉ giữ	8	2
chi lay	chỉ lấy	8	2
chi nhi ngan	chỉ nhị ngắn	8	3
chi thong text	chỉ thống text	8	3
chi tho	chỉ thổ	8	2
chi trich	chỉ trích	8	2
chi xem	chỉ xem	8	2
chi xuyen	chỉ xuyên	8	2
chi xuong	chỉ xuống	8	2
chi xac gam	chỉ xác gam	8	3
chi di nh	chỉ đị nh	8	3
chi dinh thuc	chỉ định thực	8	3
chinh phuc	chỉnh phục	8	2
chinh phuc hoi	chỉnh phục hồi	8	3
chiu it ngu	chịu ít ngủ	8	3
chon huyet co	chọn huyệt cơ	8	3
chon ngay nang	chọn ngày nắng	8	3
chon thuoc phu	chọn thuốc phù	8	3
chong buon ngu	chống buồn ngủ	8	3
chong chi di	chống chỉ đị	8	3
chong kich dong	chống kích động	8	3
chong tieu fibrin	chống tiêu fibrin	8	3
chong viem loet	chống viêm loét	8	3
chong viem manh	chống viêm mạnh	8	3
chong viem nhiem	chống viêm nhiễm	8	3
cho cao nhat	chỗ cao nhất	8	3
chu nhiet	chủ nhiệt	8	2
chu tri can	chủ trị can	8	3
chu tri chung	chủ trị chứng	8	3
chu tri hen	chủ trị hen	8	3
chu tri sa	chủ trị sa	8	3
chu ve benh	chủ về bệnh	8	3
chu khong co	chứ không có	8	3
chua nhieu noan	chứa nhiều noãn	8	3
chua nhung huyet	chứa những huyệt	8	3
chuc nang dieu	chức năng điều	8	3
chuc phan sinh	chức phận sinh	8	3
chung bien	chứng biến	8	2
chung bieu hien	chứng biểu hiện	8	3
chung be	chứng bế	8	2
chung benh bi	chứng bệnh bí	8	3
chung benh cao	chứng bệnh cao	8	3
chung benh cu	chứng bệnh cụ	8	3
chung benh do	chứng bệnh do	8	3
chung benh nay	chứng bệnh này	8	3
chung benh ty	chứng bệnh tỳ	8	3
chung benh dau	chứng bệnh đau	8	3
chung binh giam	chứng bịnh giảm	8	3
chung cao	chứng cao	8	2
chung chay	chứng chảy	8	2
chung chay mau	chứng chảy máu	8	3
chung kho tieu	chứng khó tiêu	8	3
chung kinh phong	chứng kinh phong	8	3
chung liet nua	chứng liệt nửa	8	3
chung ngo doc	chứng ngộ độc	8	3
chung noi	chứng nói	8	2
chung phong han	chứng phong hàn	8	3
chung phat sot	chứng phát sốt	8	3
chung phan	chứng phân	8	2
chung phuong	chứng phương	8	2
chung reu	chứng rêu	8	2
chung tai	chứng tai	8	2
chung thuong gap	chứng thường gặp	8	3
chung thuong thay	chứng thường thấy	8	3
chung than kinh	chứng thần kinh	8	3
chung te liet	chứng tê liệt	8	3
chung tu	chứng tứ	8	2
chung va cach	chứng và cách	8	3
chung vung	chứng vùng	8	2
chung am duong	chứng âm dương	8	3
chung dau do	chứng đau do	8	3
chung dieu	chứng điều	8	2
chung da	chứng đã	8	2
chung ay	chứng ấy	8	2
chua bi tieu	chữa bí tiểu	8	3
chua bang huyet	chữa băng huyết	8	3
chua benh cay	chữa bệnh cấy	8	3
chua benh khac	chữa bệnh khác	8	3
chua benh nhung	chữa bệnh nhưng	8	3
chua benh sau	chữa bệnh sau	8	3
chua benh suy	chữa bệnh suy	8	3
chua benh thi	chữa bệnh thì	8	3
chua benh tim	chữa bệnh tim	8	3
chua benh dong	chữa bệnh động	8	3
chua bo	chữa bổ	8	2
chua chan	chữa chân	8	2
chua chung duong	chữa chứng dương	8	3
chua chung phong	chữa chứng phong	8	3
chua cua dong	chữa của đông	8	3
chua ho sot	chữa ho sốt	8	3
chua liet duong	chữa liệt dương	8	3
chua ngoai	chữa ngoài	8	2
chua nen thanh	chữa nên thanh	8	3
chua rong	chữa rong	8	2
chua song lung	chữa sống lưng	8	3
chua sot sot	chữa sốt sốt	8	3
chua than kinh	chữa thần kinh	8	3
chua tho huyet	chữa thổ huyết	8	3
chua tieu tien	chữa tiểu tiện	8	3
chua tri benh	chữa trị bệnh	8	3
chua viem ruot	chữa viêm ruột	8	3
chua ap huyet	chữa áp huyết	8	3
cm chuy hoa	cm chuỳ hoa	8	3
cm hoa trang	cm hoa trắng	8	3
cm hat dep	cm hạt dẹp	8	3
cm phan nhanh	cm phân nhánh	8	3
cm dau co	cm đầu có	8	3
co co tieu	co cơ tiêu	8	3
co quap kho	co quắp khó	8	3
co dau goi	co đầu gối	8	3
con benh	con bệnh	8	2
con hu bo	con hư bổ	8	3
con lo tai	con lỗ tai	8	3
con nguoi moi	con người mỗi	8	3
cung chay mau	cung chảy máu	8	3
cung tay chan	cung tay chân	8	3
cung viem	cung viêm	8	2
cuong tan	cuống tán	8	2
cv khi	cv khí	8	2
cv khi hai	cv khí hải	8	3
cang lau	càng lâu	8	2
canh khong	cành không	8	2
canh khong long	cành không lông	8	3
cao cao dau	cào cào đầu	8	3
cao dau theo	cào đầu theo	8	3
cao dau vai	cào đầu vài	8	3
ca nhan vi	cá nhân ví	8	3
cac bach	các bạch	8	2
cac benh khac	các bệnh khác	8	3
cac benh mat	các bệnh mắt	8	3
cac benh dau	các bệnh đau	8	3
cac benh duong	các bệnh đường	8	3
cac chi tieu	các chỉ tiêu	8	3
cac huyet khuc	các huyệt khúc	8	3
cac huyet sau	các huyệt sau	8	3
cac huyet ay	các huyệt ấy	8	3
cac loai duoc	các loại dược	8	3
cac loai hat	các loại hạt	8	3
cac mao mach	các mao mạch	8	3
cac nguoi	các người	8	2
cac nha khi	các nhà khí	8	3
cac quy luat	các quy luật	8	3
cac thuoc an	các thuốc an	8	3
cac thuoc loai	các thuốc loại	8	3
cac thuoc phong	các thuốc phong	8	3
cac thuoc te	các thuốc tê	8	3
cac tia mau	các tia máu	8	3
cac vi hoang	các vị hoàng	8	3
cac vi thanh	các vị thanh	8	3
cach do sinh	cách dò sinh	8	3
cach suy	cách suy	8	2
cai khong	cái không	8	2
cai lung	cái lưng	8	2
cai tuong ung	cái tương ứng	8	3
cai viem loet	cái viêm loét	8	3
canh hoa qua	cánh hoa quả	8	3
canh tay cong	cánh tay cong	8	3
cat sam	cát sâm	8	2
can bach truat	cân bạch truật	8	3
can co kinh	cân cơ kinh	8	3
can nhan	cân nhân	8	2
can phuc linh	cân phục linh	8	3
can que	cân quế	8	2
can xuyen	cân xuyên	8	2
cau te	câu te	8	2
cau dang am	câu đằng ẩm	8	3
cay bach	cây bạch	8	2
cay co hoa	cây có hoa	8	3
cay ha thu	cây hà thủ	8	3
cay hat	cây hạt	8	2
cay lac	cây lạc	8	2
cay lac tien	cây lạc tiên	8	3
cay nhan	cây nhân	8	2
cay rau dua	cây rau dừa	8	3
cay sinh	cây sinh	8	2
cay sam	cây sâm	8	2
cay thuoc co	cây thuốc có	8	3
cay thuoc tu	cây thuốc tự	8	3
cay thuy sinh	cây thuỷ sinh	8	3
cay xuong	cây xương	8	2
cay ich mau	cây ích mẫu	8	3
con phu thuoc	còn phụ thuộc	8	3
con rat nhieu	còn rất nhiều	8	3
co bieu chung	có biểu chứng	8	3
co ban thuoc	có bán thuốc	8	3
co can	có can	8	2
co dung thuoc	có dùng thuốc	8	3
co duoc tinh	có dược tính	8	3
co gio khong	có gió không	8	3
co hoa mau	có hoa màu	8	3
co hoang	có hoàng	8	2
co huong	có hương	8	2
co khang sinh	có kháng sinh	8	3
co long hat	có lông hạt	8	3
co luc khong	có lúc không	8	3
co mau den	có màu đen	8	3
co mun ngua	có mụn ngứa	8	3
co nguoi luyen	có người luyện	8	3
co nhieu bot	có nhiều bột	8	3
co nhieu vet	có nhiều vết	8	3
co rang khong	có răng không	8	3
co sinh huyet	có sinh huyệt	8	3
co tai bien	có tai biến	8	3
co the ung	có thể ứng	8	3
co vi man	có vị mặn	8	3
co vi the	có vị the	8	3
co duong quy	có đương quy	8	3
cong dung hoat	công dụng hoạt	8	3
cong hay khong	công hay không	8	3
cong ngay	công ngày	8	2
cong trung	công trung	8	2
cuc asteraceae tinh	cúc asteraceae tính	8	3
cuc vang	cúc vàng	8	2
cum nhuc	cúm nhức	8	2
cum nhuc dau	cúm nhức đầu	8	3
cum dau	cúm đau	8	2
can cu benh	căn cứ bệnh	8	3
cung cao hon	cũng cao hơn	8	3
cung khong thay	cũng không thấy	8	3
cung nhieu	cũng nhiều	8	2
cung se khong	cũng sẽ không	8	3
cung tri	cũng trị	8	2
cung deu la	cũng đều là	8	3
co kinh lac	cơ kinh lạc	8	3
co quan noi	cơ quan nội	8	3
co the vat	cơ thể vật	8	3
co tim tang	cơ tim tăng	8	3
co tieu viem	cơ tiêu viêm	8	3
co tuong ung	cơ tương ứng	8	3
con sot ret	cơn sốt rét	8	3
con dau bao	cơn đau bão	8	3
con dau bung	cơn đau bụng	8	3
cuong duong kich	cường dương kích	8	3
cuong sinh hay	cường sinh hay	8	3
canh chan	cạnh chân	8	2
canh chan mui	cạnh chân mũi	8	3
canh ngoai dau	cạnh ngoài đầu	8	3
canh nhan	cạnh nhân	8	2
canh nhan trung	cạnh nhân trung	8	3
ca chung	cả chứng	8	2
ca hai tay	cả hai tay	8	3
ca hai deu	cả hai đều	8	3
ca nhung nguoi	cả những người	8	3
cai dai	cải dài	8	2
cai dai cm	cải dài cm	8	3
cam do	cảm do	8	2
cam ho dau	cảm ho đau	8	3
cam khong	cảm không	8	2
cam lanh ret	cảm lạnh rét	8	3
cam lanh sot	cảm lạnh sốt	8	3
cam lanh so	cảm lạnh sổ	8	3
cam noi	cảm nơi	8	2
cam noi huyet	cảm nơi huyệt	8	3
cam phai	cảm phải	8	2
cam sot mat	cảm sốt mất	8	3
cam thong	cảm thông	8	2
cam thong tri	cảm thông trị	8	3
cam thay de	cảm thấy dễ	8	3
cam thay lanh	cảm thấy lạnh	8	3
cam than mon	cảm thần môn	8	3
cam on ong	cảm ơn ông	8	3
cam ay	cảm ấy	8	2
cam ung en	cảm ứng en	8	3
cam lien thang	cầm liên thang	8	3
cam thanh nhiet	cầm thanh nhiệt	8	3
cau chan	cầu chân	8	2
cau khuan tu	cầu khuẩn tụ	8	3
cau thang	cầu thang	8	2
cau tieu cau	cầu tiểu cầu	8	3
cau tang suc	cầu tăng sức	8	3
cat thuoc	cắt thuốc	8	2
cap cuong phu	cặp cuống phụ	8	3
co tinh chua	cố tinh chữa	8	3
cot phong	cốt phong	8	2
co hong khong	cổ họng không	8	3
co nhan da	cổ nhân đã	8	3
co tay day	cổ tay day	8	3
co tay mat	cổ tay mặt	8	3
cum nhot	cụm nhọt	8	2
cu lam thuoc	củ làm thuốc	8	3
cua bieu	của biểu	8	2
cua benh phoi	của bệnh phổi	8	3
cua cau	của câu	8	2
cua cay deu	của cây đều	8	3
cua duoc lieu	của dược liệu	8	3
cua hat ran	của hạt rắn	8	3
cua kim moc	của kim mộc	8	3
cua kim thuy	của kim thuỷ	8	3
cua la quy	của lá quy	8	3
cua la sen	của lá sen	8	3
cua nguoi me	của người mẹ	8	3
cua nhiet do	của nhiệt độ	8	3
cua sam	của sâm	8	2
cua thai	của thai	8	2
cua thanh	của thanh	8	2
cua thuoc dung	của thuốc dùng	8	3
cua thu	của thủ	8	2
cua tam can	của tâm can	8	3
cua tung nguoi	của từng người	8	3
cua vung dong	của vùng đông	8	3
cua dong vien	của đông viên	8	3
cua duong quy	của đương quy	8	3
cua dau may	của đầu mày	8	3
cua dia hoa	của địa hoả	8	3
cu benh tinh	cứ bệnh tình	8	3
cuu dau	cứu dầu	8	2
cuu phat	cứu phát	8	2
cuu ra	cứu ra	8	2
cuu trung quoc	cứu trung quốc	8	3
cuu tuoi	cứu tươi	8	2
cuu toi	cứu tới	8	2
da ga bach	da gà bạch	8	3
da huyet	da huyết	8	2
da tuong ung	da tương ứng	8	3
da dau dau	da đầu đau	8	3
dai dai cm	dai dài cm	8	3
danh thung	danh thũng	8	2
danh thung doc	danh thũng độc	8	3
day vao huyet	day vào huyệt	8	3
day an sinh	day ấn sinh	8	3
day an dieu	day ấn điều	8	3
di tinh hoat	di tinh hoạt	8	3
di truyen trong	di truyền trong	8	3
dinh duong nuoc	dinh dưỡng nước	8	3
diep thien	diệp thiên	8	2
diep thien si	diệp thiên sĩ	8	3
diep thach	diệp thạch	8	2
diep thach cao	diệp thạch cao	8	3
diep dong	diệp đồng	8	2
diep dong can	diệp đồng cân	8	3
do han thap	do hàn thấp	8	3
do kinh nghiem	do kinh nghiệm	8	3
do lanh dau	do lạnh đau	8	3
do nhieu chung	do nhiều chứng	8	3
do than huyet	do thận huyết	8	3
do tieu	do tiêu	8	2
do tao	do táo	8	2
do tam hoa	do tâm hỏa	8	3
do tich	do tích	8	2
do dam	do đàm	8	2
dorphine cac benh	dorphine các bệnh	8	3
du huyet tren	du huyệt trên	8	3
du phan	du phân	8	2
du ty du	du tỳ du	8	3
dung tich phoi	dung tích phổi	8	3
dai cm chuy	dài cm chuỳ	8	3
dai cm day	dài cm dày	8	3
dai cm gan	dài cm gân	8	3
dai cm hay	dài cm hay	8	3
dai cm khong	dài cm không	8	3
dai cm trang	dài cm tràng	8	3
dai co long	dài có lông	8	3
dai do	dài do	8	2
dai gan	dài gân	8	2
dai hay ngan	dài hay ngắn	8	3
dai hang	dài hàng	8	2
dai lau hon	dài lâu hơn	8	3
dai mang	dài mang	8	2
dai mm canh	dài mm cánh	8	3
dai mm hat	dài mm hạt	8	3
dai ngan qua	dài ngắn quả	8	3
dai nhu	dài như	8	2
day cua may	dày của mày	8	3
day huyet ap	dày huyết áp	8	3
day mieng	dày miệng	8	2
day mieng dang	dày miệng đắng	8	3
day mo	dày mờ	8	2
day mo mat	dày mờ mắt	8	3
day nhon	dày nhờn	8	2
day thuc	dày thực	8	2
day thuc quan	dày thực quản	8	3
day dieu	dày điều	8	2
day dieu chi	dày điều chỉ	8	3
dai tai vung	dái tai vùng	8	3
dan ho nong	dán hơ nóng	8	3
dam duong	dâm dương	8	2
dam duong hoac	dâm dương hoắc	8	3
day leo cao	dây leo cao	8	3
do huyet cay	dò huyệt cây	8	3
do huyet gach	dò huyệt gạch	8	3
dung ba dau	dùng ba đầu	8	3
dung bach truat	dùng bạch truật	8	3
dung dang thuoc	dùng dạng thuốc	8	3
dung hoang ba	dùng hoàng bá	8	3
dung hat bi	dùng hạt bí	8	3
dung hat cau	dùng hạt cau	8	3
dung long	dùng long	8	2
dung mach mon	dùng mạch môn	8	3
dung ngoai nau	dùng ngoài nấu	8	3
dung nguu hoang	dùng ngưu hoàng	8	3
dung re tri	dùng rễ trị	8	3
dung thuoc chua	dùng thuốc chữa	8	3
dung thuoc ha	dùng thuốc hạ	8	3
dung thuoc tay	dùng thuốc tây	8	3
dung thuoc va	dùng thuốc và	8	3
dung thuoc dieu	dùng thuốc điều	8	3
dung trong lam	dùng trong lâm	8	3
dung tri chung	dùng trị chứng	8	3
dung tri ly	dùng trị lỵ	8	3
dung vi nay	dùng vị này	8	3
dung ðon thuoc	dùng ðơn thuốc	8	3
dung duoc phan	dùng được phân	8	3
dung de tri	dùng để trị	8	3
dung dia	dùng địa	8	2
duong bien	dương biến	8	2
duong cang can	dương cang can	8	3
duong chuyen	dương chuyển	8	2
duong chu	dương chủ	8	2
duong giang	dương giáng	8	2
duong ho suyen	dương ho suyễn	8	3
duong hoang	dương hoàng	8	2
duong hu khong	dương hư không	8	3
duong khi hu	dương khí hư	8	3
duong kien	dương kiện	8	2
duong kien ty	dương kiện tỳ	8	3
duong kich	dương kích	8	2
duong loi	dương lợi	8	2
duong mach	dương mạch	8	2
duong ngang	dương ngang	8	2
duong ngang huyet	dương ngang huyệt	8	3
duong nhan	dương nhân	8	2
duong nam tren	dương nằm trên	8	3
duong se	dương sẽ	8	2
duong text	dương text	8	2
duong text http	dương text http	8	3
duong thieu am	dương thiếu âm	8	3
duong thuong khang	dương thượng kháng	8	3
duong trong que	dương trong quẻ	8	3
duong tuc	dương tức	8	2
duong vat tu	dương vật tử	8	3
duong ve	dương về	8	2
duong di len	dương đi lên	8	3
duong doi lap	dương đối lập	8	3
duong doi xung	dương đối xứng	8	3
duong ung dung	dương ứng dụng	8	3
duoi dang khong	dưới dạng không	8	3
duoi kho tieu	dưới khó tiêu	8	3
duoi xuong mui	dưới xương mũi	8	3
duoi dau luoi	dưới đau lưỡi	8	3
duong gan tieu	dưỡng gân tiêu	8	3
duong huyet dieu	dưỡng huyết điều	8	3
duong phat trien	dưỡng phát triển	8	3
duong sinh cam	dưỡng sinh cẩm	8	3
duong ty	dưỡng tỳ	8	2
duong va bao	dưỡng và bảo	8	3
duong am sinh	dưỡng âm sinh	8	3
duoc dung	dược dùng	8	2
duoc lieu say	dược liệu sấy	8	3
duoc lieu thuong	dược liệu thường	8	3
duoc lieu trong	dược liệu trong	8	3
duoc lam	dược làm	8	2
duoc luoc	dược lược	8	2
duoc luoc vang	dược lược vàng	8	3
duoc nhu	dược như	8	2
duoc pham trung	dược phẩm trung	8	3
duoc theo	dược theo	8	2
duoc tri	dược tri	8	2
duoc trong	dược trong	8	2
duoc tan	dược tán	8	2
duoc tinh cua	dược tính của	8	3
duoc dai	dược đại	8	2
da day dung	dạ dày dùng	8	3
da day khong	dạ dày không	8	3
da day mieng	dạ dày miệng	8	3
da day mo	dạ dày mờ	8	3
da day thuc	dạ dày thực	8	3
da day dieu	dạ dày điều	8	3
dai hoa trang	dại hoa trắng	8	3
dang hat	dạng hạt	8	2
dang khop	dạng khớp	8	2
dang soi dai	dạng sợi dài	8	3
dam tieu nhieu	dầm tiểu nhiều	8	3
dau cam phor	dầu cam phor	8	3
dau kich thich	dầu kích thích	8	3
dau thuc vat	dầu thực vật	8	3
dan chung	dẫn chứng	8	2
dan huyet	dẫn huyết	8	2
dan mau	dẫn máu	8	2
dep cao	dẹp cao	8	2
di ung con	dị ứng cơn	8	3
di ung va	dị ứng và	8	3
dich bao	dịch bao	8	2
dich giai	dịch giải	8	2
dich hoan dui	dịch hoàn dùi	8	3
dich hoan so	dịch hoàn sổ	8	3
dich hach thuong	dịch hạch thương	8	3
dich khang sinh	dịch kháng sinh	8	3
dich lam tang	dịch làm tăng	8	3
dich nhu thien	dịch như thiên	8	3
dich trong huyet	dịch trong huyết	8	3
dich vuong mach	dịch vượng mạch	8	3
dich vi dich	dịch vị dịch	8	3
doc giua mat	dọc giữa mặt	8	3
doc dom kinh	dọc đởm kinh	8	3
du chan	dụ chân	8	2
du chan may	dụ chân mày	8	3
du huyet ngoai	dụ huyệt ngoài	8	3
du dau lung	dụ đau lưng	8	3
du ung dung	dụ ứng dụng	8	3
duc ben tinh	dục bền tinh	8	3
duc xuat tinh	dục xuất tinh	8	3
dung chua ty	dụng chữa tỳ	8	3
dung cua duong	dụng của đương	8	3
dung duong gan	dụng dưỡng gan	8	3
dung gay tang	dụng gây tăng	8	3
dung khang cholinergic	dụng kháng cholinergic	8	3
dung lam long	dụng làm long	8	3
dung nhuan gan	dụng nhuận gan	8	3
dung nhuan truong	dụng nhuận trường	8	3
dung thong duong	dụng thông dương	8	3
dung tieu tich	dụng tiêu tích	8	3
dung trong qua	dụng trong quá	8	3
dung vi nhat	dụng vị nhạt	8	3
dung on duong	dụng ôn dương	8	3
du tuong duong	dữ tương đương	8	3
du phong benh	dự phòng bệnh	8	3
ec zema dau	ec zema đau	8	3
eg lien	eg liên	8	2
eg lien he	eg liên hệ	8	3
ester hoa	ester hóa	8	2
estrogen tang	estrogen tăng	8	2
estrogen tang cuong	estrogen tăng cường	8	3
estrogen dieu hoa	estrogen điều hoà	8	3
falciparum khang cloroquin	falciparum kháng cloroquin	8	3
gai moc cau	gai móc câu	8	3
gam bach chi	gam bạch chỉ	8	3
gam chuong thuoc	gam chương thuốc	8	3
gam gung song	gam gừng sống	8	3
gam hoang ba	gam hoàng bá	8	3
gam mang tieu	gam mang tiêu	8	3
gam mot duoc	gam một dược	8	3
gam ngan	gam ngân	8	2
gam phong phong	gam phòng phong	8	3
gam sai	gam sài	8	2
gam thuoc	gam thược	8	2
gam thuoc duoc	gam thược dược	8	3
gam dia	gam địa	8	2
gan benh	gan bệnh	8	2
gan co mun	gan có mụn	8	3
gan hoang	gan hoàng	8	2
gan hoang dan	gan hoàng đản	8	3
gan huyet	gan huyệt	8	2
gan lam tang	gan làm tăng	8	3
gan than am	gan thận âm	8	3
gan va tang	gan và tăng	8	3
ghi chu phu	ghi chú phụ	8	3
gia bach truat	gia bạch truật	8	3
gia cac vi	gia các vị	8	3
gia sai	gia sài	8	2
gia sai ho	gia sài hồ	8	3
gia son	gia sơn	8	2
gia them hoang	gia thêm hoàng	8	3
gia thuong	gia thương	8	2
gia thuong truat	gia thương truật	8	3
gia thach cao	gia thạch cao	8	3
gia tang muc	gia tăng mức	8	3
gia dai hoang	gia đại hoàng	8	3
giai doan viem	giai đoạn viêm	8	3
gian dung thuoc	gian dùng thuốc	8	3
giao cam nhu	giao cảm như	8	3
giao dia	giao địa	8	2
giun moc cau	giun móc câu	8	3
gia dieu	già điều	8	2
giac dai	giác dài	8	2
giac lien	giác liên	8	2
giang khi dem	giáng khí đem	8	3
giang nghich khi	giáng nghịch khí	8	3
giap giua	giáp giữa	8	2
giup duong	giúp dương	8	2
giup giai	giúp giải	8	2
giup tam	giúp tâm	8	2
gio tay	giơ tay	8	2
gia han	giả hàn	8	2
gia khong	giả không	8	2
giai bieu text	giải biểu text	8	3
giai bieu thuong	giải biểu thường	8	3
giai bieu va	giải biểu và	8	3
giai benh	giải bệnh	8	2
giai khe st	giải khê st	8	3
giai lan	giải lẫn	8	2
giai lan nhau	giải lẫn nhau	8	3
giai ma nhung	giải mã những	8	3
giai nhau	giải nhau	8	2
giai phau va	giải phẫu và	8	3
giai doc giai	giải độc giải	8	3
giai doc tru	giải độc trừ	8	3
giam mach gian	giảm mạch giãn	8	3
giam trong	giảm trong	8	2
giam dau co	giảm đau cổ	8	3
giam dau gay	giảm đau gây	8	3
giam dau loi	giảm đau lợi	8	3
giam dau than	giảm đau thần	8	3
giam dau dinh	giảm đau đỉnh	8	3
giam duong huyet	giảm đường huyết	8	3
giay chung	giấy chứng	8	2
giat dong kinh	giật động kinh	8	3
giat dong mach	giật động mạch	8	3
giong the han	giống thể hàn	8	3
gioi phong phong	giới phòng phong	8	3
gio ngay	giờ ngày	8	2
gio nguoi	giờ người	8	2
gio dem	giờ đêm	8	2
gio dia	giờ địa	8	2
gio dia chi	giờ địa chi	8	3
giua ban tay	giữa bàn tay	8	3
giua be	giữa bề	8	2
giua be day	giữa bề dày	8	3
giua canh mui	giữa cánh mũi	8	3
giua gan	giữa gân	8	2
giua hai gan	giữa hai gân	8	3
giua khe	giữa khe	8	2
giua khi cong	giữa khí công	8	3
giua long	giữa lòng	8	2
giua mua	giữa mùa	8	2
giua tran va	giữa trán và	8	3
giua tam	giữa tâm	8	2
giua vi	giữa vị	8	2
giua dinh	giữa đỉnh	8	2
ga bach doi	gà bạch đới	8	3
gay dau dau	gáy đau đầu	8	3
gan phu manh	gân phụ mảnh	8	3
gan tieu	gân tiêu	8	2
gan tieu sung	gân tiêu sưng	8	3
gay an	gây an	8	2
gay benh nguyen	gây bệnh nguyên	8	3
gay nhieu tac	gây nhiều tác	8	3
gay thieu mau	gây thiếu máu	8	3
gay thuong	gây thương	8	2
gay tieu	gây tiêu	8	2
goc mong chan	góc móng chân	8	3
goc do khi	góc độ khí	8	3
go vao huyet	gõ vào huyệt	8	3
gach nhieu	gạch nhiều	8	2
gach nhieu lan	gạch nhiều lần	8	3
gap viem	gặp viêm	8	2
gap vat	gặp vật	8	2
goi la ban	gọi là bán	8	3
goi la han	gọi là hàn	8	3
goi khong	gối không	8	2
goi dau moi	gối đau mỏi	8	3
gom phan dau	gồm phần đầu	8	3
go cao toi	gỗ cao tới	8	3
go may lien	gờ mày liên	8	3
go xuong may	gờ xương mày	8	3
hai ben dau	hai bên đầu	8	3
hai got chan	hai gót chân	8	3
hai nam cao	hai năm cao	8	3
hai duong kinh	hai đường kinh	8	3
hai deu	hai đều	8	2
halosporin ban	halosporin bán	8	2
halosporin ban tong	halosporin bán tổng	8	3
hay dan cao	hay dán cao	8	3
hay hoa giai	hay hoá giải	8	3
hay kho	hay khó	8	2
